api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url
41-049-20341,"0002277","36.40494400000006","-85.10305599999998",Tennessee,Fentress,,CLINTON WRIGHT #1,Tennessee Drilling Company,,,,,,Other / Unknown,https://wellwiki.org/wiki/41-049-20341,https://tdeconline.tn.gov/oilgaswells/
41-049-20342,"0002278","36.40125000000006","-85.10119399999996",Tennessee,Fentress,,CHOATE AUSTIN L UNIT #1,"Choate, Carlis",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20342,https://tdeconline.tn.gov/oilgaswells/
41-049-20343,"0002284","36.37247200000007","-85.10258299999998",Tennessee,Fentress,,Kenneth Turner #1,"J B S Operating Company, Inc",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20343,https://tdeconline.tn.gov/oilgaswells/
41-049-20344,"0002285","36.55841700000008","-85.01122199999998",Tennessee,Fentress,,PIERCE A J #1,Tennessee Energy Corporation,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20344,https://tdeconline.tn.gov/oilgaswells/
41-049-20345,"0002286","36.28313900000006","-84.91530599999999",Tennessee,Fentress,,WILSON BAXTER #1,"Musser, S T",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20345,https://tdeconline.tn.gov/oilgaswells/
41-049-20346,"0002287","36.43872200000004","-85.07238899999999",Tennessee,Fentress,,Amos Greer #1,"Pile, Joe",,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-20346,https://tdeconline.tn.gov/oilgaswells/
41-049-20347,"0002288","36.427500000000066","-85.05622199999993",Tennessee,Fentress,,Virgil Beaty #1,"Leavell, Daniel",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20347,https://tdeconline.tn.gov/oilgaswells/
41-049-20348,"0002299","36.39286100000004","-85.09330599999998",Tennessee,Fentress,,TURNER KENNETH #1,"Turner, Avo",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20348,https://tdeconline.tn.gov/oilgaswells/
41-049-21180-R1,"0007032","36.38727800000004","-84.85938899999996",Tennessee,Fentress,,GERNT C & S / GERNT CHARLES UNIT #2,Southern Crude Oil,,,Oil And Gas,,,Production Well,https://wellwiki.org/wiki/41-049-21180-R1,https://tdeconline.tn.gov/oilgaswells/
41-049-21181,"0006610","36.17638900000003","-85.01141699999994",Tennessee,Fentress,,LOWE ET AL #1,W. D. Goodwin Inc.,,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-21181,https://tdeconline.tn.gov/oilgaswells/
41-049-21182,"0006616","36.36147200000005","-84.85472199999998",Tennessee,Fentress,,BOW SHIRLEY #1-B,Catoosa Exploration Corp,,,Shut-in Gas,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-21182,https://tdeconline.tn.gov/oilgaswells/
41-049-21183,"0006619","36.35208300000005","-84.80797199999995",Tennessee,Fentress,,Hubert Taubert #1,"Hood, Eddie",,,Abandoned Loc,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-21183,https://tdeconline.tn.gov/oilgaswells/
41-049-21184,"0006626","36.473583000000076","-85.06197199999997",Tennessee,Fentress,,WRIGHT-SNODGRASS #1,"Wynn, H. D.",,,,,,Other / Unknown,https://wellwiki.org/wiki/41-049-21184,https://tdeconline.tn.gov/oilgaswells/
41-049-21185,"0006635","36.241750000000025","-84.91991699999994",Tennessee,Fentress,,ATKINSON DELBERT #1,T & V Drilling Company,,,Gas,,,Production Well,https://wellwiki.org/wiki/41-049-21185,https://tdeconline.tn.gov/oilgaswells/
41-049-21186,"0006638","36.266944000000024","-84.94177799999994",Tennessee,Fentress,,Casper Hall #1,"Castro, Thomas",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-21186,https://tdeconline.tn.gov/oilgaswells/
41-049-21187,"0006639","36.24327800000003","-84.98519399999998",Tennessee,Fentress,,"WILLIE,LELA,& WANDA FITZGERALD #1","San Mesa Investment, Inc",,,,,,Other / Unknown,https://wellwiki.org/wiki/41-049-21187,https://tdeconline.tn.gov/oilgaswells/
41-049-21188,"0006642","36.34794400000004","-84.80302799999998",Tennessee,Fentress,,TAUBERT HUBERT #A-1,"Hood, Eddie",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-21188,https://tdeconline.tn.gov/oilgaswells/
41-049-21189,"0006649","36.30400000000003","-84.83636099999995",Tennessee,Fentress,,GERNT CHARLES ET AL #E-3,"Enrema, LLC",,,Gas,,,Production Well,https://wellwiki.org/wiki/41-049-21189,https://tdeconline.tn.gov/oilgaswells/
41-049-21190,"0006656","36.41583300000008","-84.85952799999995",Tennessee,Fentress,,COOPER GORDON UNIT #1,"Patterson, Bedford",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-21190,https://tdeconline.tn.gov/oilgaswells/
41-049-21191,"0006667","36.24088900000004","-84.92608299999995",Tennessee,Fentress,,ATKINSON DALBERT UNIT #2,"Thompson, Thomas R. Jr. & Rhonda A.",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-21191,https://tdeconline.tn.gov/oilgaswells/
41-049-21192,"0006668","36.40713900000003","-84.83994399999995",Tennessee,Fentress,,CROOK DAVID #2,"East Tennessee Consultants, Inc.",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-21192,https://tdeconline.tn.gov/oilgaswells/
41-049-21193,"0006675","36.339778000000024","-84.77566699999994",Tennessee,Fentress,,HULL W D HEIRS #2,"Jarvis Drilling, Inc.",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-21193,https://tdeconline.tn.gov/oilgaswells/
41-049-21194,"0006678","36.31166700000006","-84.83199999999994",Tennessee,Fentress,,Gernt-Gernt Unit #E-1,"Amtex Resources, Inc",,,,,,Other / Unknown,https://wellwiki.org/wiki/41-049-21194,https://tdeconline.tn.gov/oilgaswells/
41-049-20942,"0005409","36.39130600000004","-84.70841699999994",Tennessee,Fentress,,ANDERSON FRED #2,"Tennark Energy, Inc.",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20942,https://tdeconline.tn.gov/oilgaswells/
41-049-20943,"0005410","36.392889000000025","-84.69011099999994",Tennessee,Fentress,,MCCOY BOYD #1,"Beveridge, Robert L. & Donna J. Krueger",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20943,https://tdeconline.tn.gov/oilgaswells/
41-049-20944,"0005411","36.32838900000007","-84.87994399999997",Tennessee,Fentress,,ANDREWS CHARLIE #1,"Conatser, Edwin",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20944,https://tdeconline.tn.gov/oilgaswells/
41-049-20945,"0005413","36.194611000000066","-84.94508299999995",Tennessee,Fentress,,BEATY VIRGIL & WESTFELT OSCAR #1,"BEATY, VIRGIL",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20945,https://tdeconline.tn.gov/oilgaswells/
41-049-20946,"0005238","36.19486100000006","-84.91869399999996",Tennessee,Fentress,,ROGERS GARY #11,Commerce Oil Company,,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-20946,https://tdeconline.tn.gov/oilgaswells/
41-049-20947,"0005417","36.376333000000045","-84.85713899999996",Tennessee,Fentress,,BROWM ET AL #1,"Gehman, Diana Sue",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20947,https://tdeconline.tn.gov/oilgaswells/
41-049-20948,"0005423","36.412833000000035","-84.67372199999994",Tennessee,Fentress,,RICHARDSON HOLLIS UNIT #1,Energy Drilling Company,,,Oil And Gas,,,Production Well,https://wellwiki.org/wiki/41-049-20948,https://tdeconline.tn.gov/oilgaswells/
41-049-20949,"0005428","36.39602800000006","-84.66377799999998",Tennessee,Fentress,,STORIE EUGENE ET AL #2A,Francis Petroleum Corporation,,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-20949,https://tdeconline.tn.gov/oilgaswells/
41-049-20950,"0005430","36.376528000000064","-84.85230599999994",Tennessee,Fentress,,GERNT BRUNO ESTATE OF #47,"Enrema, LLC",,,Gas,,,Production Well,https://wellwiki.org/wiki/41-049-20950,https://tdeconline.tn.gov/oilgaswells/
41-049-20951,"0005432","36.351639000000034","-84.79863899999998",Tennessee,Fentress,,TAUBERT HUBERT & VIRGIL UNIT #2,Red Feather Oil and Gas,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20951,https://tdeconline.tn.gov/oilgaswells/
41-049-20952,"0005434","36.38361100000003","-84.85380599999996",Tennessee,Fentress,,GERNT CHARLES #2,"Enrema, LLC",,,Gas,,,Production Well,https://wellwiki.org/wiki/41-049-20952,https://tdeconline.tn.gov/oilgaswells/
41-049-20953,"0005435","36.396694000000025","-84.84991699999995",Tennessee,Fentress,,GERNT BRUNO ESTATE OF INC #48,"Enrema, LLC",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20953,https://tdeconline.tn.gov/oilgaswells/
41-049-20954,"0005438","36.381278000000066","-84.69830599999995",Tennessee,Fentress,,PLATEAU PROPERTIES (THOMPKINS) #1,"Enrema, LLC",,,Shut-in Gas,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20954,https://tdeconline.tn.gov/oilgaswells/
41-049-20955,"0005446","36.16722200000004","-84.99399999999997",Tennessee,Fentress,,MULLINIX BOBBY #1,"Kimberly Oil & Gas, Inc",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20955,https://tdeconline.tn.gov/oilgaswells/
41-049-20956,"0005449","36.54697200000004","-85.04152799999997",Tennessee,Fentress,,Sherlie H West #1A,"West, Shirley H.",,,Shut-in Gas,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20956,https://tdeconline.tn.gov/oilgaswells/
41-049-20957,"0005450","36.54669400000006","-85.04680599999995",Tennessee,Fentress,,Sherlie H West #2A,"West, Shirley H.",,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-20957,https://tdeconline.tn.gov/oilgaswells/
41-049-20958,"0005451","36.192056000000036","-84.91869399999996",Tennessee,Fentress,,ROGERS GRAY #14,Commerce Oil Company,,,Gas,,,Production Well,https://wellwiki.org/wiki/41-049-20958,https://tdeconline.tn.gov/oilgaswells/
41-049-20959,"0005452","36.35200000000003","-84.79541699999999",Tennessee,Fentress,,TAUBERT HUBERT & VIRGIL UNIT #1,Red Feather Oil and Gas,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20959,https://tdeconline.tn.gov/oilgaswells/
41-049-20960,"0005457","36.32888900000006","-84.88291699999996",Tennessee,Fentress,,ANDREWS CHARLIE-BEATY GUY ETAL UNIT #1,Three G Drilling Company,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20960,https://tdeconline.tn.gov/oilgaswells/
41-049-20961,"0005460","36.56488900000005","-84.98977799999994",Tennessee,Fentress,,CROUCH SHIRLEY & BUCK ERNEST #1,Land Oil Ltd.,,,Abandoned Loc,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20961,https://tdeconline.tn.gov/oilgaswells/
41-049-20962,"0005466","36.34005600000006","-84.87202799999994",Tennessee,Fentress,,CROOKED CREEK-STEPHENS UNIT #1,"Hood, Eddie",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20962,https://tdeconline.tn.gov/oilgaswells/
41-049-20963,"0005470","36.342111000000045","-84.79736099999997",Tennessee,Fentress,,WILEY CARMEN ESTATE #1,"Ace Petroleum Company, Inc",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20963,https://tdeconline.tn.gov/oilgaswells/
41-129-00076,,"36.16913900000003","-84.72038899999995",Tennessee,Morgan,,CALDWELL GEORGE #1,TENN-TEXAS OIL COMPANY,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-129-00076,https://tdeconline.tn.gov/oilgaswells/
41-129-00077,,"36.16900000000004","-84.72022199999998",Tennessee,Morgan,,CALDWELL GEORGE #2,TENN-TEXAS OIL COMPANY,,,Oil,,,Production Well,https://wellwiki.org/wiki/41-129-00077,https://tdeconline.tn.gov/oilgaswells/
41-049-20128,"0001330","36.17194400000005","-84.95636099999996",Tennessee,Fentress,,TURNER SHELBY O #2,W. D. Goodwin Inc.,,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-20128,https://tdeconline.tn.gov/oilgaswells/
41-049-20129,"0001341","36.176278000000025","-85.09186099999994",Tennessee,Fentress,,BILBREY #2A,"Miller, Deloy",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20129,https://tdeconline.tn.gov/oilgaswells/
41-049-20130,"0001344","36.17366700000008","-85.09169399999996",Tennessee,Fentress,,BILBREY #1A,"Miller, Deloy",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20130,https://tdeconline.tn.gov/oilgaswells/
41-049-20131,"0001356","36.33883300000008","-84.74422199999998",Tennessee,Fentress,,LEWALLEN EDITH H #2,"Johnson & Lindley, Inc",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20131,https://tdeconline.tn.gov/oilgaswells/
41-049-20132,"0001357","36.17380600000007","-84.95144399999998",Tennessee,Fentress,,TURNER SHELBY O #1,W. D. Goodwin Inc.,,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-20132,https://tdeconline.tn.gov/oilgaswells/
41-049-20133,"0001361","36.17052800000005","-85.00883299999998",Tennessee,Fentress,,ORMAN JONES #1,Big D Oil & Gas Company,,,Abandoned Loc,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20133,https://tdeconline.tn.gov/oilgaswells/
41-049-20134,"0001372","36.35563900000005","-84.88444399999997",Tennessee,Fentress,,CONASTER TROY #1,"Conaster, Linda",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20134,https://tdeconline.tn.gov/oilgaswells/
41-049-20135,"0001376","36.34930600000007","-84.74641699999995",Tennessee,Fentress,,Carson Hull #B3,"Jarvis Drilling, Inc.",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20135,https://tdeconline.tn.gov/oilgaswells/
41-049-20136,"0001377","36.152194000000065","-85.09736099999998",Tennessee,Fentress,,WALKER #2A,"J B S Operating Company, Inc",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20136,https://tdeconline.tn.gov/oilgaswells/
41-049-20137,"0001380","36.175722000000064","-84.94905599999998",Tennessee,Fentress,,TURNER SHELBY O #1,W. D. Goodwin Inc.,,,Oil,,,Production Well,https://wellwiki.org/wiki/41-049-20137,https://tdeconline.tn.gov/oilgaswells/
41-049-20138,"0001392","36.41955600000006","-84.70763899999997",Tennessee,Fentress,,TOMPKINS ROYAL D #1,"Rathbun, Charles A. Jr.",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20138,https://tdeconline.tn.gov/oilgaswells/
41-049-20139,"0001395","36.488694000000066","-84.78408299999995",Tennessee,Fentress,,HARRISON ALICE J ET AL #1,"Gonzalez, Jorge",,,Gas,,,Production Well,https://wellwiki.org/wiki/41-049-20139,https://tdeconline.tn.gov/oilgaswells/
41-049-20140,"0001397","36.42244400000004","-84.82552799999996",Tennessee,Fentress,,STOCKTON ED #1,"Stockton, Edwin",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20140,https://tdeconline.tn.gov/oilgaswells/
41-049-20141,"0001399","36.35816700000004","-84.88477799999998",Tennessee,Fentress,,CONASTER TROY #2,"Conaster, Linda",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20141,https://tdeconline.tn.gov/oilgaswells/
41-049-20142,"0001403","36.353556000000026","-84.74686099999997",Tennessee,Fentress,,Carson Hull #B4,"Jarvis Drilling, Inc.",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20142,https://tdeconline.tn.gov/oilgaswells/
41-049-20143,"0001404","36.376611000000025","-84.70541699999995",Tennessee,Fentress,,ROSENBAUM DORMAN #1,Blenda Miller & B'Jewco Drilling Co.,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20143,https://tdeconline.tn.gov/oilgaswells/
41-049-20144,"0001410","36.341972000000055","-85.09441699999996",Tennessee,Fentress,,J M HUBER CORPORATION #1,GULF OIL CORP,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20144,https://tdeconline.tn.gov/oilgaswells/
41-049-20145,"0001422","36.55438900000007","-85.03002799999996",Tennessee,Fentress,,STEVENS IVA #1,HOOD & RAMSEY,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20145,https://tdeconline.tn.gov/oilgaswells/
41-049-20146,"0001424","36.41955600000006","-84.70444399999997",Tennessee,Fentress,,TOMPKINS ROYAL #1,"Andrys, Robert & Sandra",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20146,https://tdeconline.tn.gov/oilgaswells/
41-049-20147,"0001425","36.36036100000007","-84.88163899999995",Tennessee,Fentress,,CONASTER TROY #3,"Bay, Connie",,,NCG - Domestic,,,Production Well,https://wellwiki.org/wiki/41-049-20147,https://tdeconline.tn.gov/oilgaswells/
41-049-20148,"0001429","36.34627800000004","-84.88961099999995",Tennessee,Fentress,,WILLIAMS GUY #B1,Catoosa Exploration Corp,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20148,https://tdeconline.tn.gov/oilgaswells/
41-049-20149,"0001430","36.345417000000054","-84.87277799999998",Tennessee,Fentress,,WILLIAMS GUY #C1,Catoosa Exploration Corp,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20149,https://tdeconline.tn.gov/oilgaswells/
41-049-20150,"0001431","36.37530600000008","-84.96583299999998",Tennessee,Fentress,,WILLIAMS LURA CRAVENS #2,Layton P Hood Drilling Company,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20150,https://tdeconline.tn.gov/oilgaswells/
41-049-20151,"0001433","36.34244400000006","-85.10508299999998",Tennessee,Fentress,,J M HUBER CORPORATION #2,GULF OIL CORP,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20151,https://tdeconline.tn.gov/oilgaswells/
41-049-20152,"0001436","36.154806000000065","-85.09247199999999",Tennessee,Fentress,,WALKER #1,"Miller, Deloy",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-049-20152,https://tdeconline.tn.gov/oilgaswells/
41-129-20092,"0000745","36.13841700000006","-84.81261099999995",Tennessee,Morgan,,MELLEN GEORGE F #1,DUKE RESOURCES CORP,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-129-20092,https://tdeconline.tn.gov/oilgaswells/
41-129-20142,"0000826","36.30000000000007","-84.76566699999995",Tennessee,Morgan,,MCCURRY-DIXON-DAVIDSON-MASON UNIT #1,"Enrema, LLC",,,Oil,,,Production Well,https://wellwiki.org/wiki/41-129-20142,https://tdeconline.tn.gov/oilgaswells/
41-129-20143,"0000827","36.21777800000007","-84.78436099999999",Tennessee,Morgan,,DAVIS GLADYS #1,Western Reserves Oil Co,,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-129-20143,https://tdeconline.tn.gov/oilgaswells/
41-061-20072,"0004378","35.30316700000003","-85.69705599999998",Tennessee,Grundy,,FLURY JOE #1,"Fritz Operating Company, Joseph",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-061-20072,https://tdeconline.tn.gov/oilgaswells/
41-061-20073,"0004456","35.401167000000044","-85.57202799999999",Tennessee,Grundy,,WERNER LUMBER CO #1,"Fritz Operating Company, Joseph",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-061-20073,https://tdeconline.tn.gov/oilgaswells/
41-061-20074,"0004457","35.233528000000035","-85.70552799999996",Tennessee,Grundy,,GREETER BROS #1,"Fritz Operating Company, Joseph",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-061-20074,https://tdeconline.tn.gov/oilgaswells/
41-061-20075,"0004494","35.365361000000064","-85.75469399999997",Tennessee,Grundy,,SIGNORE CARL DEL #1,"Fritz Operating Company, Joseph",,,Dry & Abandoned,,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/41-061-20075,https://tdeconline.tn.gov/oilgaswells/
